person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Iulian Barbu,iulianbarbu,iulianbarbu@email.ro,3470404512788,1924-06-11,"Strada Inocențiu Popa Nr. 73 Bl. 51  Sc. 22 Ap. 709, Caracal, 763430",0236 001 633,14:c4:5c:af:f8:25,43.42.74.131,RO83QYGQ7408384493349235,2025-07-07 11:46:02,6061,474,136,1236564,3cc31cf5-0697-4eaa-9ccf-e0f65b1eb3b9
Ovidiu Nistor,ovidiunistor,ovidiunistor@141.ro,6410203228076,1946-10-14,"Soseaua Tomescu Nr. 73 Bl. 86  Sc. 72 Ap. 138, Barlad, 948270",0763 191 944,f8:e2:aa:04:da:d5,36.113.166.97,RO60RDDJ7744654024588801,2025-07-07 11:46:02,23141,709,490,235850,4476d602-2574-4667-be70-74bda4b36eb8
Janina Stan,janinastan,janinastan@kappa.ro,2500409341800,1998-03-31,"Strada Diaconescu, Targu Lapus, 170233",0743 201 099,41:35:e6:e0:f4:2c,15.246.208.62,RO98LIVB2765316685366216,2025-07-07 11:46:02,30271,416,507,350165,b9f3f833-8fec-4830-bf13-30a9ddbe5f75
Anamaria Stancu,anamariastancu,anamariastancu@kappa.ro,7661010061311,1996-10-19,"Soseaua Nicolaie Pop, Magurele, 230346",0723 124 104,a3:95:47:1f:ab:e4,93.199.155.159,RO58HEKP2820380187477518,2025-07-07 11:46:02,18361,861,718,844237,8e89b8f3-80f0-4e04-8140-b32707a66e07
Laura Cristea,lauracristea,lauracristea@acasa.ro,1880409355551,1990-01-31,"Intrarea Pușcașu, Filiasi, 208521",0255 936 827,ed:2e:36:7d:12:2c,174.121.100.228,RO35EFIF9300774827913636,2025-07-07 11:46:02,8888,950,259,739223,ca3a0c48-38e5-473d-b202-db27cb6d1fd3
Paulina Florea,paulinaflorea,paulinaflorea@gmail.com,8920825082602,1917-05-11,"Intrarea Suciu, Falticeni, 122486",0256 745 836,ac:16:65:5c:30:6a,138.9.32.92,RO21KMDA8008464125107237,2025-07-07 11:46:02,16571,389,439,94231,b34410a0-5619-491e-b83f-51cf3d62041a
Pamela Stănescu,pamelastănescu,pamelastănescu@141.ro,7350810034939,1974-10-12,"Intrarea Albu, Ramnicu Sarat, 243468",0246 903 910,0e:23:1b:c1:2e:9d,126.41.220.239,RO73TNAW9957809906845796,2025-07-07 11:46:02,33210,999,277,1824092,36514adc-74cf-4579-8a8d-7065c0f4350d
Magdalena Suciu,magdalenasuciu,magdalenasuciu@email.ro,2561109322233,1927-02-13,"Bulevardul Diaconescu, Baile Borsa, 359563",0236 957 101,dd:0f:ed:31:08:c9,22.110.169.36,RO67JTKZ6430923313152947,2025-07-07 11:46:02,17839,130,577,1413094,fee27e25-276b-4d58-b99e-6556424addd2
Alis Albu,alisalbu,alisalbu@141.ro,1100414351765,1963-01-14,"Aleea Mazilescu, Valea lui Mihai, 452998",0751 957 894,1d:20:f4:8f:5f:3e,159.146.89.196,RO43EAJM7515782042306774,2025-07-07 11:46:02,29179,797,422,536003,47a774c4-b17f-4073-8162-51448ab3209d
Denis Pop,denispop,denispop@kappa.ro,6461108156338,1976-12-05,"Bulevardul Stănescu Nr. 19 Bl. 46  Sc. 19 Ap. 558, Giroc, 270873",0233 100 370,ef:92:01:ce:0e:fe,141.54.87.113,RO96ALET7280947378797672,2025-07-07 11:46:02,34273,231,104,1386215,1c0bbcc6-a2a9-452b-8c72-6539dcb544c9
Eusebiu Pușcașu,eusebiupușcașu,eusebiupușcașu@kappa.ro,5390923056239,1991-08-06,"Drumul Marin, Stei, 166559",0745 987 414,45:99:ec:15:d1:47,7.139.82.51,RO96VVFT7042083574381844,2025-07-07 11:46:02,31141,832,513,1934919,4f2f5173-ff54-45c1-ab38-d91996169bfd
Mona Ardelean,monaardelean,monaardelean@acasa.ro,6701127381911,2013-09-28,"Drumul Aanei Nr. 228, Straja, 730698",0756 262 311,b5:9e:d3:7e:8d:a9,17.211.128.11,RO18JZDB3460396172575017,2025-07-07 11:46:02,23275,670,514,582716,6e6d73f9-7984-4606-b607-90ecf5bdf142
Martin Stănescu,martinstănescu,martinstănescu@post.ro,3240410081474,1917-11-17,"Intrarea Vicențiu Pușcașu, Targu Secuiesc, 204931",0233 370 273,f5:3f:dd:ea:de:a2,110.29.114.50,RO72ZMWB4187560827282820,2025-07-07 11:46:02,26160,799,109,1551117,211a2545-dbad-4abe-9638-a62128ec3ed7
Marga Mocanu,margamocanu,margamocanu@email.ro,6500525029517,1984-04-18,"Intrarea Nemeș Nr. 575, Topoloveni, 824217",0767 504 128,cb:9f:95:fb:7b:b0,157.120.82.223,RO03YVKI6189164979536413,2025-07-07 11:46:02,10297,648,103,760969,e03f8e51-d0a9-4ee2-b14e-bd9eae341245
Rozalia Barbu,rozaliabarbu,rozaliabarbu@post.ro,8690731213978,1930-10-08,"Intrarea Dumitrescu Nr. 694, Cajvana, 911782",0758 747 254,19:55:72:c2:f7:cc,223.239.199.96,RO69YGPX7238219138608286,2025-07-07 11:46:02,9474,869,264,1171613,91a976b6-5c62-4942-babe-d4cad47fd042
Betina Diaconu,betinadiaconu,betinadiaconu@zzup.ro,6441014274258,1974-09-05,"Intrarea Ionescu, Oituz, 949491",0739 306 615,b7:a6:7d:ce:bf:dd,91.153.225.2,RO36EBDG5519232670761484,2025-07-07 11:46:02,16204,121,491,1453720,32b0b94c-1bcf-4bb7-9c71-19afb98ba9d3
Atena Popescu,atenapopescu,atenapopescu@acasa.ro,6440909286611,1981-12-20,"Strada Dochioiu Nr. 294, Petrila, 469034",0742 553 180,de:6a:4f:00:32:6b,52.10.71.20,RO72QZGB6556293359889258,2025-07-07 11:46:02,12506,545,732,1167852,75ca82e8-8a52-4818-bcc0-eea6bce66fd9
Nadia Albu,nadiaalbu,nadiaalbu@post.ro,6190222209131,1943-11-13,"Soseaua Dima Nr. 266 Bl. 28  Sc. 32 Ap. 584, Marghita, 990788",0736 743 842,2e:f1:e1:74:a4:96,78.226.222.181,RO71GTZX2666860750422917,2025-07-07 11:46:02,26510,815,238,1773117,5958d4f9-46dc-4ccc-932c-a0ba056a2f8f
Adina Gheorghiu,adinagheorghiu,adinagheorghiu@zzup.ro,7331218212328,2013-10-04,"Aleea Adi Ionescu Nr. 799 Bl. 22  Sc. 60 Ap. 969, Sibiu, 407368",0744 557 837,09:0d:96:a8:1e:31,172.207.146.164,RO96SZZN2899695548770284,2025-07-07 11:46:02,32698,909,99,1120849,8b78f586-7a54-4078-bfa0-710cb192ee64
Dariana Nistor,dariananistor,dariananistor@post.ro,1540516075381,1988-01-09,"Strada Tudor, Curtici, 435995",0722 221 736,9c:b1:02:4c:26:fb,172.124.173.149,RO69DJZY3459358411588553,2025-07-07 11:46:02,16492,623,529,1164263,a6bc39db-707e-486a-8ade-0fc2873cc4e6
Petre Stoica,petrestoica,petrestoica@post.ro,7760508329281,1983-09-30,"Strada Florea Nr. 52, Giarmata, 602851",0254 068 097,25:88:87:7c:47:5e,115.204.194.128,RO16OVRZ7072360941261282,2025-07-07 11:46:02,31678,366,778,1270175,b509f083-ea56-4b0c-b8cf-a9a217067893
Ianis Ene,ianisene,ianisene@zzup.ro,7300418246249,1913-07-19,"Intrarea Dochioiu Nr. 370 Bl. 63  Sc. 66 Ap. 826, Filiasi, 132079",0241 848 645,c4:2b:25:35:4f:e4,136.87.65.227,RO72BECF3530581682433040,2025-07-07 11:46:02,27254,192,624,1804173,634c40c3-ede4-4f2f-a563-8ced9fde5931
Ozana Ioniță,ozanaioniță,ozanaioniță@post.ro,2160115238833,1997-02-26,"Soseaua Vasilica Dima Nr. 280, Savinesti, 706391",0750 078 715,0b:b1:97:71:bc:2b,130.18.143.225,RO20GZQX3448526814725496,2025-07-07 11:46:02,6589,545,501,540221,e2fcf383-1cf6-4de1-b356-ea418f410c31
Bartolomeu Popescu,bartolomeupopescu,bartolomeupopescu@gmail.com,4380702060023,2012-08-15,"Soseaua Toma, Motatei, 638065",0732 763 864,3a:aa:01:70:e1:73,50.7.47.9,RO92JPHB6839343348546204,2025-07-07 11:46:02,6485,78,380,1724024,b2ec66af-624c-49aa-a803-e7cdfaaf1795
Eustațiu Dochioiu,eustațiudochioiu,eustațiudochioiu@141.ro,8120619237097,1921-12-17,"Intrarea Ionescu Nr. 38, Peris, 342804",0245 593 074,fe:85:96:9f:b4:6b,80.177.206.130,RO30FQIQ5276810991088876,2025-07-07 11:46:02,20964,34,214,1694816,bb46b4a3-0796-4698-bc9c-8bd832841f00
Alida Dima,alidadima,alidadima@gmail.com,4460224301074,2012-07-13,"Aleea Ghiță Stan Nr. 44, Intorsura Buzaului, 386086",0265 572 641,aa:f2:74:f8:98:6e,128.118.8.194,RO79JRTI3494830354974486,2025-07-07 11:46:02,7327,527,209,1961101,34100526-97d2-4e60-8708-835e09d263a4
Iustina Dobre,iustinadobre,iustinadobre@acasa.ro,5810526070478,1972-01-14,"Soseaua Preda Nr. 706, Falticeni, 552684",0726 189 249,1c:00:4b:08:02:ff,93.100.187.56,RO90UCWV0324436109471994,2025-07-07 11:46:02,24384,196,582,1168124,fdd32c81-dfb6-4b78-9e26-c3b6dfdf66db
Matilda Cristea,matildacristea,matildacristea@141.ro,7640702363307,1937-09-12,"Drumul Eftimie Nr. 510 Bl. 89  Sc. 22 Ap. 156, Campina, 422434",0758 349 486,b2:a3:d4:76:be:33,133.63.250.224,RO09EKKY7620482448233657,2025-07-07 11:46:02,12882,700,516,1877341,396a26da-de70-4bd3-b93c-2fe789ddb21b
Ludovic Tudor,ludovictudor,ludovictudor@141.ro,6900618239793,1959-08-04,"Bulevardul Marin, Marasesti, 800974",0748 962 970,ff:22:3c:86:26:34,102.243.35.76,RO22AWUY8087972865718159,2025-07-07 11:46:02,3560,347,502,1519574,50db4716-159f-4971-9fe9-b3152516f856
Veniamin Mocanu,veniaminmocanu,veniaminmocanu@141.ro,2750105159485,1968-05-11,"Bulevardul Popescu Nr. 467 Bl. 75  Sc. 97 Ap. 830, Comanesti, 340447",0763 489 545,cd:e6:20:f4:85:7a,160.93.94.40,RO62ZTLR5099254559086512,2025-07-07 11:46:02,30922,868,462,833012,03b2159e-c01b-48c7-9b61-b9039d890dde
Ionel Popescu,ionelpopescu,ionelpopescu@141.ro,4351223105084,1962-03-13,"Drumul Gheorghiu, Rasnov, 381487",0752 679 841,0f:a9:aa:9a:8c:82,149.228.212.143,RO23DNBK5932265602429491,2025-07-07 11:46:02,21743,914,617,979206,01051bb4-f031-497e-839b-2bf19bc95d65
Olimpia Aanei,olimpiaaanei,olimpiaaanei@kappa.ro,3400609345229,2010-10-30,"Aleea Dobre Nr. 765 Bl. 50  Sc. 95 Ap. 219, Lugoj, 474115",0726 615 893,5f:c1:0f:ce:9c:5d,44.96.116.22,RO15OLOE6630643702706711,2025-07-07 11:46:02,32315,149,159,495372,d41b03dc-7dd5-4228-b693-49445ca893fe
Eusebiu Pop,eusebiupop,eusebiupop@gmail.com,6560820217677,1966-04-03,"Strada Barbu Nr. 302 Bl. 39  Sc. 76 Ap. 575, Dancu, 555328",0731 764 062,de:71:81:2a:39:c6,151.58.234.68,RO56TWUR6589555522837282,2025-07-07 11:46:02,19240,623,611,1427418,659168a1-0761-48ac-a774-17b3feb9b550
Amalia Barbu,amaliabarbu,amaliabarbu@141.ro,3631222513084,1951-01-15,"Bulevardul Ababei Nr. 19, Bosanci, 331059",0751 992 798,3a:b9:49:a7:a1:b8,154.89.234.162,RO70YODG2436940052357070,2025-07-07 11:46:02,10650,975,89,1848827,fe55f518-fad5-4d0f-b1e5-64966dce3d22
Ștefana Gheorghiu,ștefanagheorghiu,ștefanagheorghiu@141.ro,4541109019689,1986-04-26,"Bulevardul Iulia Mocanu Nr. 89 Bl. 75  Sc. 27 Ap. 520, Horodnic de Sus, 960684",0725 706 096,5d:54:fb:a5:77:27,59.249.44.10,RO35IZSA9127131898624550,2025-07-07 11:46:02,20362,751,566,1594368,e3c89545-8228-4c34-9c6d-01acacfe2fd1
Janina Tabacu,janinatabacu,janinatabacu@kappa.ro,8400905034890,1999-07-22,"Aleea Marin Nr. 35 Bl. 87  Sc. 34 Ap. 217, Dabuleni, 118658",0266 482 291,5f:4b:ec:9b:7f:7a,168.84.203.133,RO86QWPY1737641963826462,2025-07-07 11:46:02,15219,346,579,51092,30e28447-bc83-4043-b4e4-ca41df5c1455
Benone Toma,benonetoma,benonetoma@zzup.ro,4610622420451,1992-07-28,"Bulevardul Bănel Ardelean, Pitesti, 598991",0755 223 453,9f:91:11:ed:ab:74,64.208.59.198,RO40GZRQ3964062020560258,2025-07-07 11:46:02,14656,555,183,1927625,a697ba5c-d74c-4aa5-90bc-558ef8c6c9dd
Luciana Tudor,lucianatudor,lucianatudor@kappa.ro,5470317395284,2022-08-14,"Drumul Dochioiu Nr. 999, Fagaras, 103395",0745 903 239,ce:22:9f:99:4e:2f,184.22.160.134,RO67XHKO5743933984656406,2025-07-07 11:46:02,14886,258,274,588555,381804f6-b260-46cc-9ae6-44acf2af5086
Ruxandra Aanei,ruxandraaanei,ruxandraaanei@kappa.ro,4320611084801,1957-06-17,"Soseaua Georgescu, Rasinari, 260821",0760 029 864,e0:a2:e2:89:6d:c8,145.66.57.193,RO50TEIK9180136129651317,2025-07-07 11:46:02,8588,822,117,1804633,dcfba38f-1387-4c32-8eed-58b133eb1f41
Melania Cristea,melaniacristea,melaniacristea@zzup.ro,4650930387027,1980-06-22,"Strada Popescu, Borsa, 995960",0755 268 178,4a:48:c3:58:3c:14,39.171.88.213,RO61YPKH6749147876066095,2025-07-07 11:46:02,34075,853,14,1140990,c8bea899-f470-4d99-8c2a-61dabfec5acf
Alex Pop,alexpop,alexpop@gmail.com,7390212374735,1913-03-05,"Soseaua Tomescu Nr. 63 Bl. 40  Sc. 83 Ap. 858, Pechea, 545020",0732 003 422,df:b2:03:14:6e:3c,41.220.53.96,RO06FXRY1063476721719540,2025-07-07 11:46:02,35305,489,746,1971753,3738141d-39a1-4070-aeaa-7ed6a545caca
Elvira Tabacu,elviratabacu,elviratabacu@acasa.ro,8721111175548,1917-01-28,"Soseaua Oprea Nr. 41 Bl. 28  Sc. 60 Ap. 461, Tunari, 491352",0720 105 789,f6:af:22:94:ab:e1,16.44.78.161,RO50UBDN5190541998492385,2025-07-07 11:46:02,33966,738,732,1981679,f9293c65-81ed-4b7b-a202-e48aca6e6e4c
Jasmina Tudor,jasminatudor,jasminatudor@kappa.ro,1370406039067,1952-08-29,"Bulevardul Dochioiu, Borcea, 903238",0722 159 772,e0:62:b0:89:9b:c3,49.214.42.54,RO60POMK0681229680137211,2025-07-07 11:46:02,24061,995,654,99413,2979796a-52c7-42df-9c43-8b1e8438b784
Irina Eftimie,irinaeftimie,irinaeftimie@zzup.ro,2701204373227,2014-05-31,"Drumul Laurențiu Aanei Nr. 23 Bl. 31  Sc. 30 Ap. 749, Dorohoi, 374967",0240 565 775,e6:0a:b4:4b:36:04,74.199.146.171,RO85TULD8696156421571232,2025-07-07 11:46:02,8993,195,320,382252,ee8b88a6-b7bd-4a05-836c-755fffee58a5
Cristobal Ababei,cristobalababei,cristobalababei@zzup.ro,4381110375604,1995-08-24,"Aleea Marin, Pitesti, 432089",021 567 2935,3d:e3:f6:85:5e:2b,101.66.184.100,RO97YXUA9444814299542776,2025-07-07 11:46:02,21036,241,556,1602928,5f6e8850-6102-4879-af44-f197b4c5f3aa
Andreea Mazilescu,andreeamazilescu,andreeamazilescu@kappa.ro,5931019268181,1968-05-22,"Intrarea Severin Ionescu Nr. 442, Botosani, 684433",0260 284 294,84:45:b4:d7:5d:41,156.153.236.93,RO45WORR8693160245389633,2025-07-07 11:46:02,1422,88,577,598076,bd824748-2f90-4730-b4bb-34c862076544
Fiona Dobre,fionadobre,fionadobre@141.ro,3310827145891,1923-12-06,"Intrarea Nistor Nr. 143, Falticeni, 383411",0784 010 524,1d:b8:94:26:03:aa,215.196.54.18,RO53RFIG9516332025505217,2025-07-07 11:46:02,5990,957,456,672101,b62f2958-560e-48a2-9599-471ce573afd4
Iustin Tudor,iustintudor,iustintudor@gmail.com,7090431356028,1920-01-03,"Soseaua Ariadna Ene Nr. 17 Bl. 71  Sc. 69 Ap. 104, Sandominic, 813608",0254 334 936,62:d2:f8:e8:d6:95,65.42.173.203,RO56ILZG2072496211741655,2025-07-07 11:46:02,4372,165,782,321869,5798992f-7cb3-4819-b2f4-efe65ff2a35f
Teodosia Dima,teodosiadima,teodosiadima@141.ro,8321111383301,1942-02-27,"Intrarea Aristița Gheorghiu Nr. 932 Bl. 19  Sc. 44 Ap. 960, Maieru, 237422",0724 357 595,43:42:e2:b0:9e:ec,69.24.251.194,RO02YZWJ1111927674936781,2025-07-07 11:46:02,5872,687,198,1189558,e4569d71-d29a-479a-bd13-379bc22e5047
Eugen Mocanu,eugenmocanu,eugenmocanu@email.ro,1920915065377,1972-06-01,"Intrarea Dumitrescu, Nasaud, 269379",0769 590 180,a9:15:53:ca:1c:2f,150.35.24.79,RO62RNVO7211626653322717,2025-07-07 11:46:02,5606,641,278,1802932,2c99a091-b215-417f-99ba-78002ffa9b56
Sofia Aanei,sofiaaanei,sofiaaanei@141.ro,2901005374518,2008-08-30,"Bulevardul Amelia Tomescu, Caracal, 996827",0231 661 324,27:47:e3:1a:51:c2,117.118.81.102,RO73EWCN0371289740835390,2025-07-07 11:46:02,8593,51,332,1077052,ac730479-8a87-4f79-8af4-bb6352394583
Lucian Preda,lucianpreda,lucianpreda@email.ro,8630315260094,1977-12-08,"Intrarea Voinea Nr. 79 Bl. 36  Sc. 39 Ap. 270, Bistrita, 551401",0236 617 266,48:ae:c0:04:6d:b6,141.220.18.67,RO42HKDV6641298887730334,2025-07-07 11:46:02,30993,585,51,304416,b3d5e4e2-9263-4053-a3f4-69f660f47a68
Codin Pop,codinpop,codinpop@gmail.com,2040701108696,1993-09-21,"Intrarea Nemeș Nr. 72, Cisnadie, 637886",0266 463 620,e2:81:69:07:19:b9,19.79.227.72,RO92JBAW5017921201198171,2025-07-07 11:46:02,12185,427,742,293380,d1261bc6-9f56-4de3-aa6e-85581539ba51
Paul Ardelean,paulardelean,paulardelean@gmail.com,5300228128061,2014-09-17,"Aleea Dinu Nr. 61, Otopeni, 634725",0244 667 731,da:36:6d:52:b9:46,70.153.225.151,RO77BYLU4465001142387239,2025-07-07 11:46:02,23320,821,27,503124,e08beb19-b5fc-4642-86c5-aaf1086f7600
Gică Preda,gicăpreda,gicăpreda@post.ro,7990525116958,1991-10-22,"Strada Popa Nr. 89 Bl. 85  Sc. 50 Ap. 725, Macin, 806401",0760 187 652,f0:bf:cc:46:78:42,70.103.10.155,RO71UREI0568303433495538,2025-07-07 11:46:02,5593,540,29,225105,58ac9367-e61c-461a-9541-f7872fa26c93
Andrei Nistor,andreinistor,andreinistor@141.ro,4670114123729,1917-12-05,"Drumul Stoica Nr. 31 Bl. 61  Sc. 43 Ap. 248, Alesd, 256543",0234 001 168,3c:02:a7:91:84:b6,41.125.151.180,RO17IJMC0498130812410261,2025-07-07 11:46:02,326,293,457,224448,7c86d630-e49e-4d95-b5f4-aa82d9dd48b4
Iolanda Dochioiu,iolandadochioiu,iolandadochioiu@kappa.ro,2610422019646,1960-02-22,"Aleea Albu, Carei, 259360",0737 649 719,fc:cd:77:b6:5a:46,26.42.75.230,RO49XRTL6402750016446631,2025-07-07 11:46:02,19022,722,666,590263,8ab7cfca-a1d1-43b0-a5ed-e8652d5d5c3c
Anuța Toma,anuțatoma,anuțatoma@acasa.ro,1310612387391,1995-12-22,"Strada Artemisa Dumitrescu, Sebis, 249961",0266 231 008,41:f5:ed:ce:25:46,35.209.107.108,RO35BDSP0909840369977008,2025-07-07 11:46:02,24415,280,789,1254903,54a7bc26-897e-4f88-a5ea-b227ea7aeced
Semenica Tudor,semenicatudor,semenicatudor@email.ro,2271130287638,1989-06-07,"Intrarea Toma, Otopeni, 189718",0721 627 205,85:ff:c9:a2:3e:e3,164.149.74.244,RO85PUAM7730754241844656,2025-07-07 11:46:02,1877,632,745,1364472,eb2c113f-f98d-4c6e-b2f4-5f4002c10fb1
Paulina Dinu,paulinadinu,paulinadinu@post.ro,3930520412751,2021-05-18,"Soseaua Tudor, Tecuci, 157193",0730 870 970,2a:35:2d:31:ef:a5,65.181.18.20,RO45JDCK0196692302625481,2025-07-07 11:46:02,1532,213,293,851753,b62d1e75-3bd6-48cd-b93f-311c722eb430
Răzvan Gheorghiu,răzvangheorghiu,răzvangheorghiu@zzup.ro,1970225184172,1963-01-27,"Aleea Nistor, Negresti-Oas, 341700",0249 653 025,4c:bc:ff:b8:24:8b,76.205.15.87,RO97QZRA6407667797770792,2025-07-07 11:46:02,34238,239,39,603507,93088109-49aa-45ad-ad1b-73e93f1cc681
Elodia Dobre,elodiadobre,elodiadobre@email.ro,5111027454111,1936-08-29,"Aleea Tudor Nr. 42, Giurgiu, 526733",0730 593 276,9c:58:02:e5:1f:0e,206.129.126.171,RO14NLHX9622160042511398,2025-07-07 11:46:02,33517,853,603,975416,d9acecdb-ef42-4729-9733-0e6723d38216
Dana Stancu,danastancu,danastancu@acasa.ro,2830817220605,1936-03-01,"Strada Diaconescu Nr. 804, Ocna Mures, 373019",0258 465 280,c7:20:e6:46:9e:df,75.66.112.119,RO88DDKI6081444316439729,2025-07-07 11:46:02,26337,181,546,1421337,d9f080bd-558b-42d1-ae57-8d2ab2c3fd3a
Teona Aanei,teonaaanei,teonaaanei@141.ro,8361017135805,1914-12-12,"Intrarea Florea, Santana, 429092",0730 593 417,a0:42:f5:be:72:d4,69.216.165.236,RO09GDAC3544596858122004,2025-07-07 11:46:02,2981,332,509,110169,6fc0e722-fe0d-4317-aa4a-b8545a761141
Rozalia Gheorghiu,rozaliagheorghiu,rozaliagheorghiu@zzup.ro,2010730208454,1944-07-06,"Intrarea Dochioiu Nr. 16, Petrila, 945773",0248 720 799,81:8e:a5:24:33:29,60.193.99.165,RO61BZGL3614666301227467,2025-07-07 11:46:02,29493,60,307,1794675,4914e396-6609-459c-98ad-06862d4cddc5
Elisaveta Georgescu,elisavetageorgescu,elisavetageorgescu@acasa.ro,8560217340764,1941-03-11,"Soseaua Viorela Tabacu Nr. 77, Odobesti, 972884",0724 403 297,28:9b:e7:d7:6a:cc,201.32.114.244,RO33MARP3195681231226471,2025-07-07 11:46:02,33270,715,222,513412,fab04e11-a216-4a5b-b15c-bb1b6852ddc3
Valentin Pop,valentinpop,valentinpop@gmail.com,2000303279691,2016-08-31,"Intrarea Tudor Nr. 73 Bl. 70  Sc. 30 Ap. 902, Voluntari, 828524",0245 277 545,d0:20:40:69:d8:8e,124.134.144.208,RO36EEHM3803696938053630,2025-07-07 11:46:02,23039,54,110,55718,0defe156-c850-4061-b365-327cfaaf8183
Olimpia Georgescu,olimpiageorgescu,olimpiageorgescu@post.ro,1221213186824,1984-07-07,"Intrarea Corina Tabacu, Baicoi, 331497",0245 595 219,8f:22:a7:08:52:31,104.100.217.37,RO65DBVT0875335305698275,2025-07-07 11:46:02,22435,915,49,1530067,359432c2-f78d-4d0a-961e-8217f8242717
Constanța Marin,constanțamarin,constanțamarin@141.ro,3581108310211,2025-04-27,"Drumul Dumitrescu Nr. 360 Bl. 93  Sc. 73 Ap. 915, Resita, 918337",0731 387 307,71:b1:47:e6:64:b1,221.91.94.152,RO36KLKI3141039600824935,2025-07-07 11:46:02,16148,657,289,1289875,10ced51d-6239-49bb-86c7-79c00d2f5508
Nora Suciu,norasuciu,norasuciu@acasa.ro,6600305386525,1913-07-06,"Drumul Pușcașu Nr. 22, Targu Ocna, 715098",0749 903 761,70:c5:e0:7c:a4:2d,34.31.170.59,RO82DMPA5698616554294593,2025-07-07 11:46:02,9203,742,497,511029,6046fdd3-6fc1-4739-badc-4f5d78103754
Darius Barbu,dariusbarbu,dariusbarbu@post.ro,5111228208850,1966-11-17,"Intrarea Ioniță Nr. 927 Bl. 53  Sc. 18 Ap. 480, Mogosoaia, 735625",0268 710 592,42:d0:fd:45:eb:49,48.237.224.180,RO75HZTX4238537257150650,2025-07-07 11:46:02,13375,799,731,453052,ec0245be-8a0d-4762-8ebc-8bb1b78fccdc
Diana Diaconu,dianadiaconu,dianadiaconu@email.ro,8830207117853,1945-07-20,"Strada Mazilescu Nr. 725, Fetesti-Gara, 995252",0231 528 777,22:e1:70:29:5b:11,23.239.16.153,RO47YYUU4255137753610619,2025-07-07 11:46:02,33412,852,222,1839654,1b2d46eb-8390-43d8-b83f-79de4332f2ef
Titus Diaconu,titusdiaconu,titusdiaconu@kappa.ro,7170405268299,1913-02-12,"Drumul Marin, Insuratei, 909317",0231 205 242,c4:ad:70:db:a3:82,73.65.149.177,RO30GXHB3148801010438765,2025-07-07 11:46:02,2141,923,654,207606,869471c6-e027-47fd-9d17-1d7be2aa8de9
Romanița Diaconu,romanițadiaconu,romanițadiaconu@post.ro,4011217053035,1977-09-26,"Drumul Ghiță Popescu, Uricani, 774213",0255 647 002,14:fa:87:e8:11:8e,164.57.75.114,RO56DYXR9442754887429193,2025-07-07 11:46:02,25447,650,183,930975,67e5be80-1ffc-4f86-88dd-cf9873660674
Alex Diaconescu,alexdiaconescu,alexdiaconescu@email.ro,6890919379827,2017-04-14,"Strada Ene Nr. 715 Bl. 96  Sc. 16 Ap. 249, Feldru, 208934",0257 257 894,fc:c5:f8:b2:34:88,90.210.26.66,RO55QZFM4099836199693099,2025-07-07 11:46:02,10972,519,120,992064,863ca550-a4c8-4d10-81f9-36ed103adc3b
Petruț Ene,petruțene,petruțene@141.ro,1671108080766,1972-08-19,"Drumul Niță Nr. 46 Bl. 60  Sc. 51 Ap. 545, Cobadin, 578091",0236 101 628,7f:43:9c:a0:ce:cb,94.131.115.167,RO84CONM7378750882146891,2025-07-07 11:46:02,32737,404,386,861012,2a989a3e-6297-4adf-9846-aaee5e9a868f
Marcu Stancu,marcustancu,marcustancu@zzup.ro,7441221115477,1984-01-30,"Strada Cristea, Berceni, 460875",0749 156 998,c2:92:1f:0d:4e:a7,94.64.134.139,RO51IVNV6778782475141256,2025-07-07 11:46:02,32498,446,209,539971,faab500b-81e8-4909-9ec8-e1a0dcb8960b
Consuela Toma,consuelatoma,consuelatoma@post.ro,4961024458681,1960-11-02,"Intrarea Teona Stănescu Nr. 88, Balotesti, 402997",0235 514 079,07:09:e5:ba:5e:5e,200.109.127.72,RO25DCDJ9499260811174927,2025-07-07 11:46:02,22188,937,28,1087651,7fda5a8f-b190-43a9-b952-0988328f5f9e
Victoria Tabacu,victoriatabacu,victoriatabacu@141.ro,6400831351445,1964-06-08,"Soseaua Barbu, Blaj, 672579",0257 505 592,20:16:e9:44:38:7b,135.162.70.36,RO42JAMJ6473861906603011,2025-07-07 11:46:02,22984,295,253,80516,29aaa14b-10bc-4830-a10c-53ef08069cd2
Sabina Nemeș,sabinanemeș,sabinanemeș@zzup.ro,4130221421161,1965-02-17,"Drumul Eftimie Nr. 310, Turda, 391338",0754 049 743,cb:0b:d1:12:0c:42,14.21.74.13,RO72KRAJ6184890252294865,2025-07-07 11:46:02,20590,130,218,906345,216428db-1583-4865-a8d2-0098babae630
Lucia Dinu,luciadinu,luciadinu@zzup.ro,4860805463219,1991-02-03,"Strada Dobre Nr. 122 Bl. 84  Sc. 18 Ap. 280, Satu Mare, 207298",0720 295 032,c0:4b:0c:39:f1:f8,102.17.171.102,RO76ALBQ4064403363580292,2025-07-07 11:46:02,30674,414,726,1440900,6666c541-e83e-498b-aacd-051c0171016c
